ds,y
2/01/2009,0.03955
5/01/2009,0.04255
6/01/2009,0.04295
7/01/2009,0.0425
8/01/2009,0.0414
9/01/2009,0.0412
12/01/2009,0.04095
13/01/2009,0.03955
14/01/2009,0.0399
15/01/2009,0.0386
16/01/2009,0.03975
19/01/2009,0.0405
20/01/2009,0.03995
21/01/2009,0.0408
22/01/2009,0.04185
23/01/2009,0.041
27/01/2009,0.0419
28/01/2009,0.04055
29/01/2009,0.0407
30/01/2009,0.041
2/02/2009,0.04095
3/02/2009,0.04215
4/02/2009,0.04305
5/02/2009,0.0437
6/02/2009,0.0444
9/02/2009,0.0435
10/02/2009,0.04335
11/02/2009,0.0425
12/02/2009,0.04185
13/02/2009,0.04235
16/02/2009,0.0438
17/02/2009,0.0426
18/02/2009,0.04075
19/02/2009,0.0422
20/02/2009,0.0416
23/02/2009,0.0415
24/02/2009,0.0412
25/02/2009,0.04265
26/02/2009,0.0425
27/02/2009,0.044
2/03/2009,0.04305
3/03/2009,0.04305
4/03/2009,0.0435
5/03/2009,0.04405
6/03/2009,0.0424
9/03/2009,0.0412
10/03/2009,0.04255
11/03/2009,0.0433
12/03/2009,0.0427
13/03/2009,0.0428
16/03/2009,0.04305
17/03/2009,0.0435
18/03/2009,0.04365
19/03/2009,0.04095
20/03/2009,0.04165
23/03/2009,0.043
24/03/2009,0.04365
25/03/2009,0.04455
26/03/2009,0.04515
27/03/2009,0.04565
30/03/2009,0.0446
31/03/2009,0.0441
1/04/2009,0.0439
2/04/2009,0.0437
3/04/2009,0.04425
6/04/2009,0.0461
7/04/2009,0.04605
8/04/2009,0.04535
9/04/2009,0.04585
14/04/2009,0.04635
15/04/2009,0.04575
16/04/2009,0.0451
17/04/2009,0.04515
20/04/2009,0.046
21/04/2009,0.0437
22/04/2009,0.0446
23/04/2009,0.0449
24/04/2009,0.0451
27/04/2009,0.0447
28/04/2009,0.0444
29/04/2009,0.04575
30/04/2009,0.0457
1/05/2009,0.0468
4/05/2009,0.04695
5/05/2009,0.04815
6/05/2009,0.04775
7/05/2009,0.049
8/05/2009,0.04965
11/05/2009,0.0492
12/05/2009,0.04935
13/05/2009,0.04925
14/05/2009,0.0487
15/05/2009,0.04865
18/05/2009,0.04855
19/05/2009,0.0499
20/05/2009,0.0507
21/05/2009,0.0511
22/05/2009,0.052
25/05/2009,0.0527
26/05/2009,0.05225
27/05/2009,0.0539
28/05/2009,0.0536
29/05/2009,0.05275
1/06/2009,0.05355
2/06/2009,0.0548
3/06/2009,0.0549
4/06/2009,0.05415
5/06/2009,0.05585
9/06/2009,0.05555
10/06/2009,0.05595
11/06/2009,0.0561
12/06/2009,0.05545
15/06/2009,0.055
16/06/2009,0.05435
17/06/2009,0.0548
18/06/2009,0.0558
19/06/2009,0.05855
22/06/2009,0.05715
23/06/2009,0.0558
24/06/2009,0.05615
25/06/2009,0.0569
26/06/2009,0.0561
29/06/2009,0.05485
30/06/2009,0.05515
1/07/2009,0.055
2/07/2009,0.0542
3/07/2009,0.0543
6/07/2009,0.0544
7/07/2009,0.05465
8/07/2009,0.0531
9/07/2009,0.05215
10/07/2009,0.05285
13/07/2009,0.05225
14/07/2009,0.0528
15/07/2009,0.0545
16/07/2009,0.05475
17/07/2009,0.0545
20/07/2009,0.0562
21/07/2009,0.05515
22/07/2009,0.05565
23/07/2009,0.05585
24/07/2009,0.05695
27/07/2009,0.0572
28/07/2009,0.05745
29/07/2009,0.05595
30/07/2009,0.0564
31/07/2009,0.05595
4/08/2009,0.0564
5/08/2009,0.05615
6/08/2009,0.0568
7/08/2009,0.0565
10/08/2009,0.05725
11/08/2009,0.0572
12/08/2009,0.05565
13/08/2009,0.057
14/08/2009,0.05615
17/08/2009,0.05465
18/08/2009,0.05505
19/08/2009,0.0544
20/08/2009,0.0548
21/08/2009,0.05425
24/08/2009,0.05555
25/08/2009,0.054
26/08/2009,0.05365
27/08/2009,0.05295
28/08/2009,0.0542
31/08/2009,0.05405
1/09/2009,0.05345
2/09/2009,0.05385
3/09/2009,0.0537
4/09/2009,0.0543
7/09/2009,0.05495
8/09/2009,0.0543
9/09/2009,0.05385
10/09/2009,0.05405
11/09/2009,0.0527
14/09/2009,0.05265
15/09/2009,0.0525
16/09/2009,0.05255
17/09/2009,0.05325
18/09/2009,0.05275
21/09/2009,0.05315
22/09/2009,0.05325
23/09/2009,0.0536
24/09/2009,0.053
25/09/2009,0.0523
28/09/2009,0.0514
29/09/2009,0.0521
30/09/2009,0.05355
1/10/2009,0.0528
2/10/2009,0.051
6/10/2009,0.05175
7/10/2009,0.0517
8/10/2009,0.0525
9/10/2009,0.05215
12/10/2009,0.05355
13/10/2009,0.05325
14/10/2009,0.05365
15/10/2009,0.0557
16/10/2009,0.05575
19/10/2009,0.05585
20/10/2009,0.0557
21/10/2009,0.0556
22/10/2009,0.0563
23/10/2009,0.05695
26/10/2009,0.05695
27/10/2009,0.05665
28/10/2009,0.0562
29/10/2009,0.05515
30/10/2009,0.0554
2/11/2009,0.05515
3/11/2009,0.05455
4/11/2009,0.05525
5/11/2009,0.0556
6/11/2009,0.05615
9/11/2009,0.0565
10/11/2009,0.0563
11/11/2009,0.0559
12/11/2009,0.0557
13/11/2009,0.05555
16/11/2009,0.0557
17/11/2009,0.05455
18/11/2009,0.0547
19/11/2009,0.05415
20/11/2009,0.05395
23/11/2009,0.0536
24/11/2009,0.0535
25/11/2009,0.05395
26/11/2009,0.0529
27/11/2009,0.05205
30/11/2009,0.0523
1/12/2009,0.052
2/12/2009,0.0532
3/12/2009,0.0535
4/12/2009,0.05375
7/12/2009,0.0546
8/12/2009,0.05485
9/12/2009,0.05445
10/12/2009,0.05445
11/12/2009,0.0551
14/12/2009,0.05505
15/12/2009,0.0552
16/12/2009,0.05435
17/12/2009,0.0547
18/12/2009,0.0535
21/12/2009,0.0538
22/12/2009,0.0549
23/12/2009,0.05545
24/12/2009,0.05575
29/12/2009,0.0574
30/12/2009,0.0569
31/12/2009,0.05645
4/01/2010,0.05755
5/01/2010,0.0562
6/01/2010,0.05655
7/01/2010,0.0564
8/01/2010,0.0568
11/01/2010,0.05685
12/01/2010,0.0563
13/01/2010,0.05525
14/01/2010,0.05595
15/01/2010,0.05585
18/01/2010,0.0552
19/01/2010,0.05485
20/01/2010,0.05525
21/01/2010,0.05525
22/01/2010,0.05425
25/01/2010,0.0547
27/01/2010,0.054
28/01/2010,0.0547
29/01/2010,0.0538
1/02/2010,0.05375
2/02/2010,0.05435
3/02/2010,0.0545
4/02/2010,0.0545
5/02/2010,0.05385
8/02/2010,0.0541
9/02/2010,0.05385
10/02/2010,0.0545
11/02/2010,0.05505
12/02/2010,0.05515
15/02/2010,0.0547
16/02/2010,0.0551
17/02/2010,0.0551
18/02/2010,0.05535
19/02/2010,0.0556
22/02/2010,0.0558
23/02/2010,0.0559
24/02/2010,0.05545
25/02/2010,0.0548
26/02/2010,0.0543
1/03/2010,0.0544
2/03/2010,0.0539
3/03/2010,0.05425
4/03/2010,0.05395
5/03/2010,0.0547
8/03/2010,0.05565
9/03/2010,0.0554
10/03/2010,0.05545
11/03/2010,0.0567
12/03/2010,0.0568
15/03/2010,0.0567
16/03/2010,0.0563
17/03/2010,0.0566
18/03/2010,0.0564
19/03/2010,0.0567
22/03/2010,0.05685
23/03/2010,0.0566
24/03/2010,0.0569
25/03/2010,0.0575
26/03/2010,0.05735
29/03/2010,0.0579
30/03/2010,0.058
31/03/2010,0.0576
1/04/2010,0.0575
6/04/2010,0.0584
7/04/2010,0.0585
8/04/2010,0.0578
9/04/2010,0.0581
12/04/2010,0.05835
13/04/2010,0.0577
14/04/2010,0.05825
15/04/2010,0.05855
16/04/2010,0.05815
19/04/2010,0.0575
20/04/2010,0.0581
21/04/2010,0.05855
22/04/2010,0.05805
23/04/2010,0.05795
27/04/2010,0.05785
28/04/2010,0.05715
29/04/2010,0.0573
30/04/2010,0.0571
3/05/2010,0.0578
4/05/2010,0.0574
5/05/2010,0.0566
6/05/2010,0.05535
7/05/2010,0.05475
10/05/2010,0.0556
11/05/2010,0.05485
12/05/2010,0.0548
13/05/2010,0.0554
14/05/2010,0.0551
17/05/2010,0.0547
18/05/2010,0.05505
19/05/2010,0.0543
20/05/2010,0.054
21/05/2010,0.0539
24/05/2010,0.0534
25/05/2010,0.05265
26/05/2010,0.05325
27/05/2010,0.0538
28/05/2010,0.05415
31/05/2010,0.05375
1/06/2010,0.0534
2/06/2010,0.0533
3/06/2010,0.0543
4/06/2010,0.05415
7/06/2010,0.0529
8/06/2010,0.0533
9/06/2010,0.05305
10/06/2010,0.05345
11/06/2010,0.054
15/06/2010,0.05355
16/06/2010,0.05425
17/06/2010,0.05355
18/06/2010,0.0536
21/06/2010,0.05435
22/06/2010,0.05395
23/06/2010,0.0533
24/06/2010,0.05305
25/06/2010,0.05255
28/06/2010,0.0523
29/06/2010,0.0514
30/06/2010,0.05095
1/07/2010,0.0508
2/07/2010,0.05095
5/07/2010,0.0506
6/07/2010,0.0504
7/07/2010,0.05035
8/07/2010,0.0513
9/07/2010,0.0511
12/07/2010,0.0511
13/07/2010,0.05105
14/07/2010,0.05175
15/07/2010,0.051
16/07/2010,0.0512
19/07/2010,0.05115
20/07/2010,0.0522
21/07/2010,0.0518
22/07/2010,0.05145
23/07/2010,0.052
26/07/2010,0.0524
27/07/2010,0.05265
28/07/2010,0.05205
29/07/2010,0.0524
30/07/2010,0.05195
3/08/2010,0.05165
4/08/2010,0.05135
5/08/2010,0.05145
6/08/2010,0.05155
9/08/2010,0.0511
10/08/2010,0.051
11/08/2010,0.05045
12/08/2010,0.0503
13/08/2010,0.0505
16/08/2010,0.04965
17/08/2010,0.0493
18/08/2010,0.0493
19/08/2010,0.0492
20/08/2010,0.0491
23/08/2010,0.04935
24/08/2010,0.04855
25/08/2010,0.0478
26/08/2010,0.04785
27/08/2010,0.048
30/08/2010,0.04835
31/08/2010,0.04765
1/09/2010,0.04805
2/09/2010,0.04815
3/09/2010,0.0484
6/09/2010,0.0492
7/09/2010,0.04865
8/09/2010,0.0488
9/09/2010,0.0493
10/09/2010,0.04975
13/09/2010,0.0507
14/09/2010,0.05035
15/09/2010,0.0506
16/09/2010,0.0504
17/09/2010,0.0511
20/09/2010,0.0514
21/09/2010,0.0514
22/09/2010,0.051
23/09/2010,0.05105
24/09/2010,0.0505
27/09/2010,0.0513
28/09/2010,0.05065
29/09/2010,0.05045
30/09/2010,0.0496
1/10/2010,0.05065
5/10/2010,0.0498
6/10/2010,0.0501
7/10/2010,0.05055
8/10/2010,0.05
11/10/2010,0.05005
12/10/2010,0.0498
13/10/2010,0.05005
14/10/2010,0.05025
15/10/2010,0.05075
18/10/2010,0.05145
19/10/2010,0.05135
20/10/2010,0.0511
21/10/2010,0.0512
22/10/2010,0.05145
25/10/2010,0.0519
26/10/2010,0.05165
27/10/2010,0.05185
28/10/2010,0.0519
29/10/2010,0.05205
1/11/2010,0.05235
2/11/2010,0.0526
3/11/2010,0.05255
4/11/2010,0.0523
5/11/2010,0.0525
8/11/2010,0.0528
9/11/2010,0.0529
10/11/2010,0.05355
11/11/2010,0.05335
12/11/2010,0.0534
15/11/2010,0.0541
16/11/2010,0.05405
17/11/2010,0.0543
18/11/2010,0.05475
19/11/2010,0.05485
22/11/2010,0.055
23/11/2010,0.05425
24/11/2010,0.0545
25/11/2010,0.0552
26/11/2010,0.0548
29/11/2010,0.05475
30/11/2010,0.05405
1/12/2010,0.05345
2/12/2010,0.05395
3/12/2010,0.05465
6/12/2010,0.054
7/12/2010,0.05435
8/12/2010,0.056
9/12/2010,0.0563
10/12/2010,0.0558
13/12/2010,0.0567
14/12/2010,0.05615
15/12/2010,0.0563
16/12/2010,0.05635
17/12/2010,0.0557
20/12/2010,0.0551
21/12/2010,0.05565
22/12/2010,0.05595
23/12/2010,0.05635
24/12/2010,0.0564
29/12/2010,0.05665
30/12/2010,0.05565
31/12/2010,0.0551
4/01/2011,0.055
5/01/2011,0.05485
6/01/2011,0.0554
7/01/2011,0.0558
10/01/2011,0.05505
11/01/2011,0.0541
12/01/2011,0.05485
13/01/2011,0.0553
14/01/2011,0.0548
17/01/2011,0.0551
18/01/2011,0.055
19/01/2011,0.056
20/01/2011,0.05525
21/01/2011,0.05625
24/01/2011,0.0559
25/01/2011,0.0554
27/01/2011,0.055
28/01/2011,0.0547
31/01/2011,0.05485
1/02/2011,0.055
2/02/2011,0.05515
3/02/2011,0.05575
4/02/2011,0.0565
7/02/2011,0.057
8/02/2011,0.0571
9/02/2011,0.0572
10/02/2011,0.0568
11/02/2011,0.0566
14/02/2011,0.05675
15/02/2011,0.0567
16/02/2011,0.05675
17/02/2011,0.05655
18/02/2011,0.0561
21/02/2011,0.05605
22/02/2011,0.05555
23/02/2011,0.0553
24/02/2011,0.0554
25/02/2011,0.055
28/02/2011,0.05465
1/03/2011,0.05485
2/03/2011,0.05455
3/03/2011,0.05495
4/03/2011,0.05555
7/03/2011,0.0549
8/03/2011,0.0552
9/03/2011,0.0553
10/03/2011,0.0547
11/03/2011,0.0545
14/03/2011,0.05405
15/03/2011,0.0536
16/03/2011,0.0536
17/03/2011,0.0532
18/03/2011,0.0536
21/03/2011,0.05395
22/03/2011,0.05375
23/03/2011,0.0539
24/03/2011,0.0537
25/03/2011,0.054
28/03/2011,0.05455
29/03/2011,0.0543
30/03/2011,0.0549
31/03/2011,0.0545
1/04/2011,0.05505
4/04/2011,0.055
5/04/2011,0.05465
6/04/2011,0.05505
7/04/2011,0.0556
8/04/2011,0.0561
11/04/2011,0.0563
12/04/2011,0.0558
13/04/2011,0.05585
14/04/2011,0.05565
15/04/2011,0.05545
18/04/2011,0.05555
19/04/2011,0.0545
20/04/2011,0.0548
21/04/2011,0.05465
27/04/2011,0.0542
28/04/2011,0.0541
29/04/2011,0.05395
2/05/2011,0.05405
3/05/2011,0.05365
4/05/2011,0.05365
5/05/2011,0.0534
6/05/2011,0.054
9/05/2011,0.0539
10/05/2011,0.0536
11/05/2011,0.05415
12/05/2011,0.05325
13/05/2011,0.05335
16/05/2011,0.05335
17/05/2011,0.0539
18/05/2011,0.05345
19/05/2011,0.05345
20/05/2011,0.05315
23/05/2011,0.05265
24/05/2011,0.05285
25/05/2011,0.0526
26/05/2011,0.05285
27/05/2011,0.0523
30/05/2011,0.05195
31/05/2011,0.0521
1/06/2011,0.05285
2/06/2011,0.05235
3/06/2011,0.05235
6/06/2011,0.05215
7/06/2011,0.05225
8/06/2011,0.05255
9/06/2011,0.052
10/06/2011,0.05175
14/06/2011,0.05195
15/06/2011,0.0522
16/06/2011,0.05085
17/06/2011,0.05125
20/06/2011,0.0507
21/06/2011,0.05095
22/06/2011,0.05125
23/06/2011,0.05105
24/06/2011,0.0508
27/06/2011,0.04995
28/06/2011,0.05065
29/06/2011,0.0519
30/06/2011,0.0521
1/07/2011,0.0528
4/07/2011,0.05225
5/07/2011,0.05225
6/07/2011,0.0521
7/07/2011,0.052
8/07/2011,0.05235
11/07/2011,0.051
12/07/2011,0.0494
13/07/2011,0.0496
14/07/2011,0.0492
15/07/2011,0.0491
18/07/2011,0.04895
19/07/2011,0.04895
20/07/2011,0.0496
21/07/2011,0.04955
22/07/2011,0.0497
25/07/2011,0.04915
26/07/2011,0.04935
27/07/2011,0.04975
28/07/2011,0.049
29/07/2011,0.04805
2/08/2011,0.04735
3/08/2011,0.04635
4/08/2011,0.0473
5/08/2011,0.04475
8/08/2011,0.04615
9/08/2011,0.0458
10/08/2011,0.04585
11/08/2011,0.04455
12/08/2011,0.0443
15/08/2011,0.0455
16/08/2011,0.04505
17/08/2011,0.0449
18/08/2011,0.0436
19/08/2011,0.0423
22/08/2011,0.04275
23/08/2011,0.04395
24/08/2011,0.0436
25/08/2011,0.0443
26/08/2011,0.04395
29/08/2011,0.04415
30/08/2011,0.0442
31/08/2011,0.0437
1/09/2011,0.04425
2/09/2011,0.0441
5/09/2011,0.0424
6/09/2011,0.0421
7/09/2011,0.0433
8/09/2011,0.04255
9/09/2011,0.04265
12/09/2011,0.0411
13/09/2011,0.04125
14/09/2011,0.04085
15/09/2011,0.0415
16/09/2011,0.0424
19/09/2011,0.04155
20/09/2011,0.0415
21/09/2011,0.042
22/09/2011,0.04085
23/09/2011,0.04015
26/09/2011,0.04015
27/09/2011,0.042
28/09/2011,0.0429
29/09/2011,0.04265
30/09/2011,0.04215
4/10/2011,0.04
5/10/2011,0.0407
6/10/2011,0.04165
7/10/2011,0.0424
10/10/2011,0.04295
11/10/2011,0.0433
12/10/2011,0.0431
13/10/2011,0.0446
14/10/2011,0.04435
17/10/2011,0.04575
18/10/2011,0.04465
19/10/2011,0.04475
20/10/2011,0.0443
21/10/2011,0.0449
24/10/2011,0.045
25/10/2011,0.0451
26/10/2011,0.04375
27/10/2011,0.04495
28/10/2011,0.04545
31/10/2011,0.0451
1/11/2011,0.04405
2/11/2011,0.0425
3/11/2011,0.0422
4/11/2011,0.0431
7/11/2011,0.04275
8/11/2011,0.04215
9/11/2011,0.04225
10/11/2011,0.04085
11/11/2011,0.04135
14/11/2011,0.0421
15/11/2011,0.0408
16/11/2011,0.04005
17/11/2011,0.0407
18/11/2011,0.0399
21/11/2011,0.0401
22/11/2011,0.0395
23/11/2011,0.03905
24/11/2011,0.03865
25/11/2011,0.0385
28/11/2011,0.0388
29/11/2011,0.0397
30/11/2011,0.0393
1/12/2011,0.04005
2/12/2011,0.04005
5/12/2011,0.0396
6/12/2011,0.03915
7/12/2011,0.0395
8/12/2011,0.03915
9/12/2011,0.03795
12/12/2011,0.03885
13/12/2011,0.03805
14/12/2011,0.03855
15/12/2011,0.03725
16/12/2011,0.03785
19/12/2011,0.0373
20/12/2011,0.0373
21/12/2011,0.0379
22/12/2011,0.0375
23/12/2011,0.0374
28/12/2011,0.03775
29/12/2011,0.03705
30/12/2011,0.0367
3/01/2012,0.03835
4/01/2012,0.038
5/01/2012,0.0379
6/01/2012,0.03795
9/01/2012,0.03745
10/01/2012,0.03785
11/01/2012,0.0378
12/01/2012,0.03745
13/01/2012,0.0384
16/01/2012,0.0367
17/01/2012,0.03785
18/01/2012,0.03755
19/01/2012,0.0374
20/01/2012,0.03825
23/01/2012,0.03865
24/01/2012,0.03885
25/01/2012,0.0399
27/01/2012,0.03815
30/01/2012,0.03745
31/01/2012,0.03715
1/02/2012,0.03675
2/02/2012,0.03715
3/02/2012,0.03715
6/02/2012,0.03835
7/02/2012,0.0393
8/02/2012,0.0398
9/02/2012,0.0405
10/02/2012,0.04
13/02/2012,0.04025
14/02/2012,0.0399
15/02/2012,0.04025
16/02/2012,0.03925
17/02/2012,0.0405
20/02/2012,0.04125
21/02/2012,0.04095
22/02/2012,0.04095
23/02/2012,0.0404
24/02/2012,0.04095
27/02/2012,0.04035
28/02/2012,0.03975
29/02/2012,0.0397
1/03/2012,0.04035
2/03/2012,0.04115
5/03/2012,0.04035
6/03/2012,0.04
7/03/2012,0.0396
8/03/2012,0.0395
9/03/2012,0.0401
12/03/2012,0.03915
13/03/2012,0.03925
14/03/2012,0.04065
15/03/2012,0.0435
16/03/2012,0.04325
19/03/2012,0.0436
20/03/2012,0.04365
21/03/2012,0.04385
22/03/2012,0.0432
23/03/2012,0.04285
26/03/2012,0.0428
27/03/2012,0.0427
28/03/2012,0.04185
29/03/2012,0.041
30/03/2012,0.0408
2/04/2012,0.04125
3/04/2012,0.04055
4/04/2012,0.04075
5/04/2012,0.0406
10/04/2012,0.03885
11/04/2012,0.03885
12/04/2012,0.03905
13/04/2012,0.0383
16/04/2012,0.038
17/04/2012,0.038
18/04/2012,0.03865
19/04/2012,0.0382
20/04/2012,0.03835
23/04/2012,0.0376
24/04/2012,0.0367
26/04/2012,0.0373
27/04/2012,0.0365
30/04/2012,0.0367
1/05/2012,0.0354
2/05/2012,0.0364
3/05/2012,0.0357
4/05/2012,0.0356
7/05/2012,0.03405
8/05/2012,0.03415
9/05/2012,0.03365
10/05/2012,0.03345
11/05/2012,0.0329
14/05/2012,0.03285
15/05/2012,0.03255
16/05/2012,0.0323
17/05/2012,0.0326
18/05/2012,0.0308
21/05/2012,0.03155
22/05/2012,0.03215
23/05/2012,0.03165
24/05/2012,0.03135
25/05/2012,0.03165
28/05/2012,0.0318
29/05/2012,0.03135
30/05/2012,0.0306
31/05/2012,0.0292
1/06/2012,0.0284
4/06/2012,0.02765
5/06/2012,0.0294
6/06/2012,0.03
7/06/2012,0.03075
8/06/2012,0.03035
12/06/2012,0.0298
13/06/2012,0.03055
14/06/2012,0.02925
15/06/2012,0.0299
18/06/2012,0.0308
19/06/2012,0.02975
20/06/2012,0.03125
21/06/2012,0.03135
22/06/2012,0.0305
25/06/2012,0.03005
26/06/2012,0.0293
27/06/2012,0.0297
28/06/2012,0.0297
29/06/2012,0.03035
2/07/2012,0.0309
3/07/2012,0.03065
4/07/2012,0.0311
5/07/2012,0.02995
6/07/2012,0.03
9/07/2012,0.02905
10/07/2012,0.02895
11/07/2012,0.02895
12/07/2012,0.02785
13/07/2012,0.02795
16/07/2012,0.0282
17/07/2012,0.02835
18/07/2012,0.02835
19/07/2012,0.0284
20/07/2012,0.0283
23/07/2012,0.02705
24/07/2012,0.02735
25/07/2012,0.027
26/07/2012,0.0274
27/07/2012,0.0292
30/07/2012,0.03035
31/07/2012,0.0301
1/08/2012,0.0303
2/08/2012,0.03065
3/08/2012,0.03025
6/08/2012,0.03165
7/08/2012,0.03175
8/08/2012,0.0323
9/08/2012,0.03245
10/08/2012,0.0316
13/08/2012,0.03175
14/08/2012,0.03215
15/08/2012,0.03275
16/08/2012,0.03395
17/08/2012,0.0338
20/08/2012,0.03365
21/08/2012,0.03365
22/08/2012,0.033
23/08/2012,0.0321
24/08/2012,0.0316
27/08/2012,0.0312
28/08/2012,0.03115
29/08/2012,0.0311
30/08/2012,0.0304
31/08/2012,0.0301
3/09/2012,0.0299
4/09/2012,0.0301
5/09/2012,0.02955
6/09/2012,0.03015
7/09/2012,0.0312
10/09/2012,0.03045
11/09/2012,0.03035
12/09/2012,0.0309
13/09/2012,0.0314
14/09/2012,0.03195
17/09/2012,0.0334
18/09/2012,0.03245
19/09/2012,0.03265
20/09/2012,0.0315
21/09/2012,0.0321
24/09/2012,0.03145
25/09/2012,0.03075
26/09/2012,0.0298
27/09/2012,0.02935
28/09/2012,0.02905
1/10/2012,0.029
2/10/2012,0.02895
3/10/2012,0.02835
4/10/2012,0.029
5/10/2012,0.0296
8/10/2012,0.0299
9/10/2012,0.02985
10/10/2012,0.03005
11/10/2012,0.0295
12/10/2012,0.0296
15/10/2012,0.02945
16/10/2012,0.0295
17/10/2012,0.03045
18/10/2012,0.03155
19/10/2012,0.0311
22/10/2012,0.03075
23/10/2012,0.0311
24/10/2012,0.0314
25/10/2012,0.03185
26/10/2012,0.0317
29/10/2012,0.0312
30/10/2012,0.03065
31/10/2012,0.03055
1/11/2012,0.0305
2/11/2012,0.03105
5/11/2012,0.03085
6/11/2012,0.0311
7/11/2012,0.0312
8/11/2012,0.03085
9/11/2012,0.03035
12/11/2012,0.03005
13/11/2012,0.02985
14/11/2012,0.0299
15/11/2012,0.0295
16/11/2012,0.02965
19/11/2012,0.0302
20/11/2012,0.0309
21/11/2012,0.03125
22/11/2012,0.0318
23/11/2012,0.0323
26/11/2012,0.03195
27/11/2012,0.0322
28/11/2012,0.03145
29/11/2012,0.0315
30/11/2012,0.0309
3/12/2012,0.03075
4/12/2012,0.0311
5/12/2012,0.0311
6/12/2012,0.0305
7/12/2012,0.0305
10/12/2012,0.03075
11/12/2012,0.03055
12/12/2012,0.03155
13/12/2012,0.0324
14/12/2012,0.03315
17/12/2012,0.0335
18/12/2012,0.0338
19/12/2012,0.0339
20/12/2012,0.03355
21/12/2012,0.03325
24/12/2012,0.0334
27/12/2012,0.0335
28/12/2012,0.0332
31/12/2012,0.0327
2/01/2013,0.034
3/01/2013,0.03355
4/01/2013,0.0344
7/01/2013,0.0343
8/01/2013,0.0342
9/01/2013,0.034
10/01/2013,0.03445
11/01/2013,0.0347
14/01/2013,0.0346
15/01/2013,0.0344
16/01/2013,0.03355
17/01/2013,0.0329
18/01/2013,0.0341
21/01/2013,0.0336
22/01/2013,0.0336
23/01/2013,0.0329
24/01/2013,0.03275
25/01/2013,0.03315
29/01/2013,0.035
30/01/2013,0.03505
31/01/2013,0.03445
1/02/2013,0.03525
4/02/2013,0.0359
5/02/2013,0.0349
6/02/2013,0.0352
7/02/2013,0.03465
8/02/2013,0.03475
11/02/2013,0.03445
12/02/2013,0.03455
13/02/2013,0.03505
14/02/2013,0.0359
15/02/2013,0.0352
18/02/2013,0.0356
19/02/2013,0.0358
20/02/2013,0.03585
21/02/2013,0.03535
22/02/2013,0.03535
25/02/2013,0.035
26/02/2013,0.0338
27/02/2013,0.03335
28/02/2013,0.03345
1/03/2013,0.0334
4/03/2013,0.0328
5/03/2013,0.03335
6/03/2013,0.034
7/03/2013,0.0344
8/03/2013,0.03545
11/03/2013,0.0358
12/03/2013,0.03615
13/03/2013,0.03575
14/03/2013,0.0368
15/03/2013,0.0363
18/03/2013,0.03475
19/03/2013,0.0355
20/03/2013,0.03515
21/03/2013,0.0358
22/03/2013,0.03555
25/03/2013,0.0363
26/03/2013,0.03575
27/03/2013,0.03515
28/03/2013,0.0342
2/04/2013,0.034
3/04/2013,0.03435
4/04/2013,0.034
5/04/2013,0.0331
8/04/2013,0.0322
9/04/2013,0.0324
10/04/2013,0.0328
11/04/2013,0.03315
12/04/2013,0.03305
15/04/2013,0.03245
16/04/2013,0.0325
17/04/2013,0.0326
18/04/2013,0.03195
19/04/2013,0.032
22/04/2013,0.0321
23/04/2013,0.0314
24/04/2013,0.0315
26/04/2013,0.03155
29/04/2013,0.03105
30/04/2013,0.0309
1/05/2013,0.03095
2/05/2013,0.0303
3/05/2013,0.03035
6/05/2013,0.0312
7/05/2013,0.0307
8/05/2013,0.0312
9/05/2013,0.03155
10/05/2013,0.03235
13/05/2013,0.03245
14/05/2013,0.0324
15/05/2013,0.0327
16/05/2013,0.0324
17/05/2013,0.0317
4/06/2013,0.03449
5/06/2013,0.03397
6/06/2013,0.03349
7/06/2013,0.03264
11/06/2013,0.03418
12/06/2013,0.03464
13/06/2013,0.03404
14/06/2013,0.03375
17/06/2013,0.03408
18/06/2013,0.03408
19/06/2013,0.03436
20/06/2013,0.03649
21/06/2013,0.03769
24/06/2013,0.04051
25/06/2013,0.03813
26/06/2013,0.03855
27/06/2013,0.03833
28/06/2013,0.03774
1/07/2013,0.03838
2/07/2013,0.03755
3/07/2013,0.0376
4/07/2013,0.03812
5/07/2013,0.03836
8/07/2013,0.0392
9/07/2013,0.03897
10/07/2013,0.03858
11/07/2013,0.03754
12/07/2013,0.03762
15/07/2013,0.03746
16/07/2013,0.03771
17/07/2013,0.03768
18/07/2013,0.03687
19/07/2013,0.03692
22/07/2013,0.03674
23/07/2013,0.03676
24/07/2013,0.03706
25/07/2013,0.03799
26/07/2013,0.03801
29/07/2013,0.03761
30/07/2013,0.03726
31/07/2013,0.03747
1/08/2013,0.03692
2/08/2013,0.03818
5/08/2013,0
6/08/2013,0.0374
7/08/2013,0.03718
8/08/2013,0.03699
9/08/2013,0.03739
12/08/2013,0.03715
13/08/2013,0.0378
14/08/2013,0.03879
15/08/2013,0.03926
16/08/2013,0.04001
19/08/2013,0.0405
20/08/2013,0.04005
21/08/2013,0.04005
22/08/2013,0.04109
23/08/2013,0.04082
26/08/2013,0.04044
27/08/2013,0.03965
28/08/2013,0.03938
29/08/2013,0.03944
30/08/2013,0.03928
2/09/2013,0.03989
3/09/2013,0.0403
4/09/2013,0.04055
5/09/2013,0.04106
6/09/2013,0.04177
9/09/2013,0.04107
10/09/2013,0.04164
11/09/2013,0.04206
